idx,class,conversation
642,일상 대화,"  이번 달 마지막이라고 짧아짐
  말이 되냐
  와 미쳤다
  막 나가는 거 아니냐 
  에바지... 너무하다 진짜로 그건
  다들 장은 뭐로 봐 ?
  장은 그냥 동네 마트 가지 ,
  나 마켓 컬리나 쓱? 아니면 쿠팡 세 개 중에서 제일 싼 데서 사
  아 진짜? 나는 쿠팡이나 쓱 쓰거든
  오오 마켓 컬리도 안 해봄 
  마켓 컬리 배송 진짜 빨라서 좋아
  나도 그거 한 번도 안 써봄
  광고 많이 하더라
  오오 그리고 맛있는 것도 많아 보이더라
  근데 마켓 컬리는 조금 비싼데 밀키트 종류 엄청 많아서 좋아
  아 밀키트 좋지
  한번 써봐야겠네
  오오 좋다 겨울에 딱일 듯
  그 중화쪽이랑 마라탕이 진짜 미쳤음
  아 그런 건 내가 안 먹어
  와 마라 밀키트? 먹는다
  중화는 먹잖아 짜장면 짬뽕 이런 거..."
643,일상 대화,"  우리나라는 그래도 사망자는 적잖아
  그런가 인구가 적어서 확률상 그런 거 아니야?
  그렇지 다행이긴 해
  미국은 사망자 엄청 나옴...!
  다른 나라 보니까 겁나게 죽긴 하더라
  땅떵이가 커서 그런 거야?
  인구 대비 우리가 엄청 낮대
  여자친구 친구 확진됐었는데 진짜 아프대
  k방역 든든해!
  음 거기 넘 비만이 많아서 그런 거 아니냐...
   비만이랑 그거랑 뭔 상관이래
  비만이랑은 쫌...
  아 진짜? 확진자가 있었어? 세상에나
  그니까 열이 도 넘어가니까 정신을 못 차리겠더래
  확진자가 진짜 아프댔어
  음 비만은 만병의 근원이여... 플러스 스트레스
  나도 그렇게 될까 진짜 무서움
  스트레스도 인정"
644,일상 대화,"  제니가 세계에서 난리더라?
  제니가 엄청 핫한 듯
왜왜
  넘 핫해서?
  다들 블핑 제니 알아?
  진짜 너무 이쁜데...
  왜 유명한 거지?
  응응 제니 넘넘 핫해
  당연 알지!
  존예탱임 
  나는 아이돌을 잘 몰라스 
  샤넬 홈페이지 장식 중~
  예뻐서 유명한 거 아닌가여 
  예쁘긴 진짜 이쁨 
  인간 샤넬이라고 난리임
  샤넬이랑 잘 어울려서 
  와우 대단하다 
  세계인을 제끼고 제니라니...
  고급스러움이 있더라구용  제니는
  근데 잘 어울리긴 함 "
645,일상 대화,"  다들 홈쇼핑으로 뭐 산 적 있어?
  나는 옷도 사고 생필품 샀지~
  아 나는 거의 나가서 사거나 인터넷으로 사서 홈쇼핑은 안 사봤어!
  나는 잘 안 사봤는데 엄마가 홈쇼핑으로 샴푸 대량구매 했어 
  요즘 인터넷에서 사는게 젤 저렴하고 괜찮더라
  아 대량구매  얼마나 많이 사셨길래
  미리 개인가 샀더라 장난 아니야 
   그 샴푸 평생 써야 하는 거 아니야?
    여섯 개면 L 개 산 거네 많이 사셨네…?
  우리 엄마 홈쇼핑 중독인가봐  큰일이야 
   엄청 많이 사셨다 언니 부지런히 써
   홈쇼핑 근데 어른들은 혹해서 많이들 이용하는 듯 …
  그러니까  어른들이 홈쇼핑 먹여 살리나봐 
  언제 다 쓰냐고 
  맞아 우리 엄마도 옷 홈쇼핑에서 자주 사더라
   홈쇼핑은 어른들 애용하는 쇼핑몰 
  어떻게 너희 하나씩 나눠 줄까? 
  나눠주면 나야 완전 땡큐지
  아니 괜찮아 나도 아직 많이 있어 "
646,일상 대화,"  남의 돈을 버는 건 쉽지 않은 것 같아요 그렇죠?
  남의 돈 버는거 정말 어려운 것입니다.
  정말 힘든 것 같아요
  회사에 다니면 그런 생각이 더 드네요
  매우 공감해요
  년 이상 다닌 저는 어떻겠습니까...
  개인회사를 차리면 돈 버는게 재미 있을 까요?
  저는 은퇴하고 작은 가게를 생각하고 있어요
  다 자기 주머니로 들어오는데 좋지 않을까요
  개인사업자가 되어서 내가 회사 대표면 뭐든지 재미있게 할 것 같아요
  저도 그생각하며 열심히 다니고 있어요
  과연 그럴까요... 저는 그것도 몇 해 하다보면 재미 없을 것 같습니다."
647,일상 대화,"  오늘 커피 한잔 했음?
  고향 만두 기억 나는 사람 요즘 리뉴얼 됨
  나 두 잔 때렸어
  난 커피 두 잔째... 수혈 중
  비비고랑 경쟁 이제 된다
  아침에 러닝하고 스벅 커피 한잔 땡기고
  커피 없이는 못살아
  난 장 먹었음 아이스 아메리
  오후에 점심 먹고 한잔 더 때림
  비비고 만두랑 경쟁한다고?
  커피 먹어야 뇌가 활성화됨
  비비고 만두랑 경쟁 상대가 있나
  오 오빠 스벅 프리퀀시 찍음?
  나도 보내줘 스벅
  커피 마시면 사람이 덜 늙는다던데
  우왕 나 보내줘
  고마웡!
  응 하루 잔은 건강에 좋대
  알게써 벌써 다이어리 시즌인가 보네"
648,일상 대화,"  너 마스크팩 자주 하고 있어?
  음 생각나면 하는데 챙겨서 하지는 않아.
  일 팩 예전에 유행했잖아.
  사람 바다 피부 타입 달라서 호불호가 갈려.
  그래? 어떤 사람들은 수분감 유지되고 좋다고 선전하고 있어.
  나도 그런 글 많이 봤어.
  오히려 트러블 올라온 사람 후기도 있네.
  그래서 너도 시도해 보고 아니다 싶으면 중단해.
  우선 나도 해보고 후기 알려줄게.
  그래 마스크팩 성분도 확인해 보고 해."
649,일상 대화,"  다녀본 회사 중에 특별히 기억나는 회사 있어?
  음 나 최근에 기억나는데 있긴 해 
  난 딱히 없는 거 같아 
  아 그래?
  어떤 회사였어?
  출근부터 퇴근까지 숨만 쉬고 일 해서 
   너무 힘들어서 기억에 남는 거야?
   아   그런 회사도 기억에 남을 수있지 
  맞아 너무 힘들었어  들어간지 일만에 시간 더 야근 함 
   와 보통 신입은 야근 잘 안시키지 않나
  헐... 진짜 회사 힘든데 다녔다 
  어 근데 거긴 일이 너무 많더라고  끝이 없어
   와... 그럼 그 회사는 얼마나 다닌 거야?
  진짜 회사 업무 많으면 힘들어 
  나 여기 한달 다니고 바로 퇴사했어  절대 못 다녀
   한달이라도 다닌 게 대단하다  나 같으면 바로 탈주...
  맞아  진짜 어떻게 한 달이나 다녔어 
  그때 생활비는 필요해서 일단 한 달은 다녔어 
  고생했네 직장은 워라벨 좋은 곳이 최고지"
650,일상 대화,"  버섯은 시장에 파는 거만 먹어야 해
  그니까
  근데 시장도 못 믿겠다
  맞아...
  산에서는 절대 안 되나 봐요
  괜히 산에서 캐지 마라고 
  마트에 파는 거 먹자 그냥
  산에서 캐는 건 절대...
  세상에 독버섯 엄청 많데!
  시장에도 모르고 독버섯이면 어캐
  마트에서는 믿을만 하겠네여 
  버섯 종류가 어마어마 하다데
  이마트 파는 거만 먹어야 해
  진짜 자기들이 파서 팔면
  그니까 갑자기  버섯 의심
  버섯 싫어해서 다행
  이마트 파는  버섯 자체가 무서움...
  독버섯 섞여 있음 어떡해
  그니까 완젼 무서움
  버섯 왜 싫어하세여 "
651,일상 대화,"  부모님꼐 효도 하자 우리
  크리스마스에 부모님한테 무슨 선물을 줘야 할까?
  나는 부모님에게 돈을 드리고 싶어
  형제끼리 사이좋게 지내구 
  겨울이라 패딩 같은 걸 선물 해볼 생각이야
  돈케잌 아니?
  사실 난 어제 누나랑 싸웠어 
  난 누나들과 정말 사이좋게 지내고 있어
  누나들은 결혼했어?
  형이 내 편 안 들어줬어 
  결혼하고 조카들도 있는데 너무 이뻐
  조카들 어린이집 다녀?
  난 동생이 갖고 싶어 너무
  요즘 조카들 보면서 가끔 결혼이 좋은 거 같다는 생각도 해
  너희 자녀 계획은 있어?
  조카 너무 귀엽겠다 
  자녀는 한명만 낳고 싶어
  나는 애 키우는 거 경제적으로 너무 부담될 거 같아"
652,일상 대화,"  저는 매일 경제뉴스를 보는데, 요즘 대출문제가 심각 한 것 같아요.
  맞아요. 저도 매일 기사를 보고 있어요.
  대출이 왜 이렇게 심하게 규제를 할까요?
  아무래도 빚투 심리 때문이지 않을 까요?
  맞아요. 우리 세대에게는 희망이 없으니 한방을 노리는 것 같아요.
  그런 것 같아요. 그러다 보니 가계 대출은 점점 심각해 지는 거죠.
  공감해요 정말. 제 주위는 안 그런데 간혹 그런 소리가 많이 들려요.
  제가 아는 지인이 있는데 빚내서 코인 하더라고요.
  아이고 그래서 수입이 있었어요?
  아니요, 물렸어요. 정말 코인 시장에서 살아남기가 힘들어요."
653,일상 대화,"  엄마 호그와트 기숙사 중에 어디가 좋아?
  호그와트가 뭐야?
  해리포터에 나오는 마법학교 기숙사 이름
  기숙사가 몇 갠데?
  그리핀도르, 슬리데린, 래번클로, 후플푸프 이렇게 개야. 가장 끌리는 곳이 어디야?
  래번클로랑 후플푸프
  엄마는 왠지 그럴 것 같았어
  왜 그렇게 생각해?
  래번클로는 똑똑한 애들이 가는 곳이고 후플푸프는 착한 애들이 가는 곳이야
  아하 잘 고른 것 같네"
654,일상 대화,"  요즘 롤이 너무 재밌어 
  나는 요즘에 배그에 빠졌어
  나는 스타에서 못 헤어 나와
  서포터를 주로하는 중이야 난 
  롤은 정말 짜증 나는 게임이야
  너네는 무슨 종족을 해
  스타 전략게임이라 재밌어 
  최근에 프로게이머에 대해 생각하고 있어
  프로의 세계는 높은 것 같아
  난 무조건 저그 해 
  나는 저그를 주로 하는 편이야
  롤도 하러 가자 우리
  스타 이번 주에 한판 하자구
  나중에 알튜브 같은 사람이 되고 싶어
  다같이 게임하면 재밌는 것 같아
  응 다같이 게임하면 너무 재밌어 
  서포터는 정말 도구인 것 같애
  다음에 같이 하러 가자"
655,일상 대화,"  뭐야? 날이 다시 또 따뜻해졌어.
  날씨가 자꾸 아침 점심 저녁으로 달라서 힘들어
  낮에는 따뜻한데 바람은 쌀쌀해서 감기걸릴꺼 같아.
  그니까. 감기 걸리기 딱 좋은 날씨야
  아침에 애가 두껍게 입고 집에 올땐 땀흘려서
  그래서 요즘은 벗기쉽게 여러겹으로 입어야해
  그러게. 아직 애매한 날씨네
  여러겹 입는게 답이긴 하겠는데 우리 애는 옷을 잘 안 벗어
  그대로 입고 그대로 와서 고민이야
  어이쿠. 그럼 아침마다 어떻게 입혀야할지 고민되겠다.
  그러네. 어렵겠다. 애 데려다 줄 때 입을 옷을 또 다시 꺼내야겠어.
  난 그래서 가볍게 입히고 학교앞까지 패딩 입히고 학교앞에서 벗겨서 내가 가져와
  번거롭긴 하지만 아이에게는 좋은방법일수 있겠어."
656,일상 대화,"  나 이번에 졸업하면 가족들끼리 반지 맞추기로 했어.
  그래? 우리집은 아직 그런 거 생각 안 해봤어.
  우리집도 아직 아무런 이야기 안 했어.
  그럼 너희는 가족끼리 뭘 맞춰보고 싶어?
  그러게, 생각을 안 해봤어.
  나는 목걸이를 맞추고 싶어.
  오, 좋은 것 같아.
  가족 타투는 괜찮을까?
  좀 무서운데.
  나는 가족 타투도 괜찮을 거라고 생각해.
  그럼 나는 한다면 가족 타투를 해보고 싶어.
  가족 티셔츠나 점퍼도 괜찮지 않을까?
  점퍼라면 실용성도 있고 좋을 것 같아.
  조만간에 부모님과 의논해봐야겠어.
  맞아, 독립하기 전까지는 맞추는게 좋을 것 같아."
657,일상 대화,"  오늘 밖에 날씨 어땠어?
  며칠 전 만큼 춥진 않았어.
  다행이다. 날이 좀 풀렸나봐.
  응. 그래도 바람이 차긴 하더라.
  이제 겨울이 다 됐나봐.
  맞아. 가을이 한달도 안되는거 같아.
  시간이 갈수록 가을이 점점 짧아지는거 같아.
  내가 느끼기에도 그래. 가을 옷 산거 다 입지도 못했는데.
  그러니까 말이야. 다 입기도 전에 겨울이 왔어.
  겨울 옷도 새로 장만해야할 거 같아."
658,일상 대화,"  아침엔 쌀쌀 하더니만 점심 되니 또 괜찮네
  소풍가야겠어요 날씨 따뜻하네요
  지난주까진 춥더니만 이번 주는 날이 괜찮네
  애들 학교 갈때 만이라도 안추웠으면 좋겠어요
  우리딸 추운거 싫어하거든요
  가을 옷 다 치웠는데 다시 꺼내야 될 거 같에
  아침엔 춥다고 가고 집에 오면 땀 흘리며 들어와요
  날씬한 여자분들은 더위를 잘 안 타는 것 같은데 맞니?
  네 전 여름에 별로 안덥더라고요
  너는 그럼 여름보단 아무래도 겨울이 더 좋겠다
  왜요?전 여름에는 거의 얇게 입고 다녀서 무지 시원해요"
659,일상 대화,"  우리 학교 학생들은 참 착했어
  그니까 학교 애들 다 착함
  아 고등학교 떄?
  맞아 
  맞지?
  다른 학교에 비해서
  좋은 학교였지 우리 학교
  일진이 아예 없었음 
  우리 고등학교 짱이였어
  진짜 다들 잘지내고 
  평화롭고 자연주읰 
  착한 애들밖에 없구 
  진짜 다시 돌아가고 싶다 여고 시절
  생각해보면 학교가 좋았음 
  가 젤까진 애였던 듯... 
  독서실도 핵 꿀잼이였는데
  넘나 평화롭고 운동장 돌고 
  마자... 학생이고 싶다 
  아니야
  난 착했다규 
  지금 돌아가면 더 잘 지낼 듯 "
660,일상 대화,"  오빠 무한도전 본 적 있어?
  무한도전 엄청 많이 봤지 
  지금도 좋아해
맞아
  끝난 게 아직도 실감이 안나더라
맞아
  재방송도 많이 해서 끝난 거 같진 않아 
  그리고 아직도 재밌어서 계속 보고싶어
맞아
  예전에 했던 거 재밌는 거 엄청 많어 
  재방송 또 봐도 질리지 않지 않아?
맞아
  그건 봐도 봐도 웃겨 
  재밌는 건 몇번씩 보고 그래
  나는 명수는 살이 제일 재밌었어
  아 그것도 인기 진짜 좋지 
   오빠는 무슨 특집이 재밌었어?
  나는 옛날 거 말고 황광희 나와서 추격전 하는 거 기억나 
  아 그것도 진짜 재밌었어 황광희 도망가는 거
  어 맞아
  걔 진짜 추격전 잘 하더라 
  말라가지고 종이인형처럼 나풀거리잖아 
  아 맞아
  걔 여름에 수상레저 타면서 날라간 것도 있어 "
661,일상 대화,"  하루에 물을 리터 마시는게 좋대
  맞아 근데 알아도 쉽지가 않지
  난 물을 참 안마시는데 그게 은근히 어려워
  나도 노력하는데 잘안되긴해
  그래서 난 레몬워터같은걸 만들기도 해
  링티? 같은거 그래서 유행하나봐
  텀블러에 물넣어두고 수시로 마셔야지 리터 마시겠더라구
  맞아 리터면 큰 생수병 통인데
  커피는 뭔가 마실 수 있을 것 같은데 물이 왜 안되지?
  링티 그거 프로 맛있라던데 맛있다고 하더라구
  그냥 레몬을 슬라이스 해서 넣는 것도 좋아
  맞아 이온음료 맛이라 좋더라
  커피는 이뇨작용을 해서 수분을 뺏는데
  맞아 커피 마신 것 배로 물을 더 마셔야한대
  물 마시는게 은근히 힘들다니 그것도 의외다"
662,일상 대화,"   출근하기 싫겠당...
  이제 재택근무 많이 줄었다 회사들
  웅 너무너무 싫다 
  오빠도 출근할 때 매일 울면서 감...
  현대하고 삼성에서 완전 줄임
  다른 사람들이 부럽다 
   나도 출근하기 싫어
  눈물의 직장인의 비애
  집에서 하고 싶은데  주일
  난 방으로 출근하잖아...
  난 출근 안 해서 너무 좋당
  주일 좋던데 
  이 방에 들어오기 싫어...
  난 내 사무실로 출근한당
  너희가 부럽군 
  주 일 너무 좋다...
  난 내 사무실 따로 만들었엉 분 거리에
  아무 때나 출근 가능이자나"
