idx,class,conversation
615,일상 대화,"  취미 있으신 분 있나여
  저는 취미가 특별히 
  엇 저는 그저 독서쥬...
  저는 독서도 꽤나 좋아합니다
  취미 있는 사람 부러워여 
  영화 보기였는데 이제 못 보니까...
  요즘 어떤 책을 읽고 계신가여
  오~ 두분 다 책을...
  취미기 있어야 삶이 즐거운 듯
  영화 왜 못 보쥬?
  취미가 있어야 알차게 
  영화 위험하잖아 키키 코로나 ㅜㅜ
  영화 요즘 다 집에서 보는 듯 
  회사 퇴근하고...집 콕 노잼이예요 
  아무래도 잘 안 가지더라...
  아무도 영화관 안 가
  영화관 가고 싶다 
  진짜 할 거 없어 ㅜㅜ"
616,일상 대화,"  제일 처음 본 영화가 뭐야?
  심형래 아저씨 나오는 거 극장가서 봤어.
  잘은 모르겠는데 타이타닉이 가장 기억나.
  나도 오빠랑 둘이서 피닉스킹 보러 갔었는데.
  학원에서 단체로 가서 봤던 거 같아.
  학교 다닐 때 단체로 영화관도 갔었는데 반공영화 보러.
  아 정말 우리의 몸에도 역사가 새겨져 있구나.
  그땐 살이라 그냥 따라가서 보고 와서 웃기다는 것만 기억 나.
  내용은 기억 안 나는데 엄청 웅장했던 것 같아.
  동시상영 같은 것도 있었잖아.
  전도연 나오는 영화는 금이라 퇴짜 맞고 왔어.
  생각해보니 반공 영화가 나의 첫 영화였네."
617,일상 대화,"  가끔 집 근처 갈때 어떤 차종을 타는게 좋을까?
  나는 연비가 좋은 차종이 좋을거 같아.
  그럼 경차가 좋을까?
  일반적으로 경차가 연비가 좋아서 그렇긴 하지.
  근데 난 경차를 별로 좋아하지 않아.
  그러면 오토바이는 어때?
  오토바이? 너무 위험하지 않을까?
  그래도 장비 잘 착용하고 조심해서 운전하면 좋을거같아.
  그런가? 오토바이가 연비가 좋아서 괜찮긴 한데.
  한번 잘 알아보고 결정해봐."
618,일상 대화,"  얘들아 다음주에 할로윈이라고 미국 난리더라~ 벌써부터 분장하던데
  이번주가 할로윈 아니야?
  아그래? 이번주니? 내가 바빠서 날짜는 잘몰라
  월이면 할로윈이지~
  어떤 나라에서는 이번에 오징어게임이 너무 핫해서 실제로 따라할까봐 오징어게임 분장 금지한다고 하더라고
  왜 금지해? 재밌을 것 같은데?
  진짜 총 쏘려나...?
  에이 설마... 우리도 분장하자 
  총을 들고 다니니까 그게 실제 총을 쏠 수도 있어서 금지한다고 들었어
  아 와 무섭네
  하긴 다른 나라는 총 허용이니까
  난 일남 할아버지 할게
  무섭기는 하겠다
  너넨 덕수해라
  자네가... 내 대사를 다 가져간건... 괜찮고...?
  키키 분장은 너네끼리 하는걸로...
  영감님 ...! 구슬 치셔야해요!
  오케이...
  오케이..."
619,일상 대화,"  요즘도 오빠랑 자주 연락해?
  자주는 아니고 그냥 가끔 안부만 물어봐
  나는 동생이랑 매일 연락하고 있어
  군대에 있어서 사이가 더 애틋해졌구나
  아무래도 떨어져 있다보니 그런게 있네
  너희는 원래도 엄청 친한 사이여서 더 그런가봐
  맞아 동생이랑 맛있는거 자주 먹고 그랬거든
  휴가 나오면 같이 맛있는 거 먹으러 가야겠네
  응 올해 말에 나올 수 있다니까 기다려보게
  그래 빨리 나와서 형제가 즐거우면 좋겠어"
620,일상 대화,"  언니랑 엄마 또 싸워.
  아이고. 무슨 일이래 이번에는?
  몰라. 티비보면서 이야기하다가 갑자기 싸워.
  둘이 붙어 있으면 안 될 것 같은데.
  그러니까. 맨날 저렇게 싸우면서도 붙어있어.
  서로를 너무 사랑하는 건 아닐까?
  생각만 해도...싫어... 사랑하면 아껴줘야지.
  가족은 원래 그렇지. 옆에 있으면 싸우고 안 보면 보고 싶고.
  그만 좀 싸웠으면 좋겠어. 사이 좋은 건 바라지도 않아.
  너가 가서 좀 말려봐."
621,일상 대화,"  니네 동네 아파트 시세 어떻게 돼?
  이사 생각 중!
  치안 안 좋아서 별루야
  다른 동네 찾아봐 
  여자 혼자 살기 치안 별로야?  왜?
  앞이 그냥 술집 거리라 엄청 시끄럽고 사람도 많고... 주위에 편의점밖에 없음
  편세권이 얼마나 좋은데~
  역이랑은 얼마나 걸리지?
  그거 하난 좋지 오분?
  고민되네 이번에 우리 전세 올라서 
  와 집값은 진짜 미쳤구나
  내 말이 여기서 더 오른대
  뭐 좋은 일이라도 있는거야?
  뭐야 왜 이렇게 올라"
622,일상 대화,"  아빠가 치킨 잘 먹었다 그러더라.
  며칠전에 생신이라 그랬었지?
  깜빡했는데 형이 전화로 알려주더라?
  그래서 치킨 드시라고 돈 보내드린 거야?
  형한테 사드리라고 돈을 보내줬지.
  잘했네. 역시 우리자기는 효자야.
  그런데 조금은 이상한 부분이 있어.
  잘 드셨다고 했다면서 뭐가 이상한데?
  분명히 십만원을 보냈는데 치킨이 한마리야.
  설마 형님이 중간에서 횡령이라도 한건가!"
623,일상 대화,"  요즘 신도시 생활 어때?
  불편하지만 시간이 걸릴꺼라 생각해
  주변 상가가 아직 안들어와 불편하네
  그렇지? 마트도 생길려면 시간이 걸리겠다.
  마트는 내년 초에 들어온데
  그러게 마트 장보러 옆동네로가
  아 힘들겠네.
  조금씩 적응되는듯
  이제 차차 좋아지겠지
  그래 장화신고 들어왔다가 구두 신고 나와
  맞아 그말 들어봤어
  하하 잼있는 말이네"
624,일상 대화,"  얘들아 나 이번에 “서치아이” 전국대회에서 등 했어~
  “서치아이”?
  그거 틀린 그림 찾기 맞지?
  그거 너무 어렵던데...
  어떻게 전국 등이 여기에 있지?
  나 옛날부터 이런 게임은 잘 했잖아
  틀린 그림 찾기, 숨은 그림 찾기 같은 게임
  그렇구나. 어쨌든 대단하다
  전국 등이라니 축하해
  그러면 등은 얼마나 잘했다는 거야?
  총 맵이 개 나왔는데 .초 정도 차이로 내가 졌어
  초 정도밖에 차이가 안났다고?
  그럼 거의 등은 운도 있었다는거네~
  그러게~  너 참 대단한 능력을 가졌구나?
  운도 실력이지 뭐... 휴 다음에는 꼭 등 해서 하와이 가야지~
  등 상품이 “하와이 여행권”이었나보구나?
  아쉽네~ 하와이 여행권이면 엄청난 상품인데...
  아니야~ 하와이 여행권이 아니고 하와이 세계권대회 출전권이야
  뭐라고?
  하와이에서 그런 대회도 해?
  틀린 그림 찾는 것도 국제적인 무대가 있었구나"
625,일상 대화,"  나 고슴도치 키우거든?
  기니피그 키우는 거 아니었어?
  와 고슴도치를 키웠었구나
  그런데 얘가 밥을 잘 안먹어
  헐 걱정되겠다
  어디 아픈 건 아니겠지?
  발 관리 잘 못해주면 곰팡이 핀다던데...
  저번에 보니까 되게 깨끗하던데?
  그건 아닌 것 같아
  깨끗했으면 그건 아닐 것 같아
  동물병원이 근처에 없는데
  내가 잘 아는 곳이 있어 추천해줄게!
  그래 이가 추천해주면 되겠다!
  그래? 사실 동물병원 혼자 가기 좀 무서워서 같이 가줄 수 있어?
  알겠어 너 가는 날 시간 뺄게
  동물병원 가는 게 처음이면 그럴 수 있지"
626,일상 대화,"  너가 다닌 학교 학생들은 어땠어?
  음… 너무 천차만별이라 딱 이렇다고 설명하긴 뭐한데
  그렇구나. 나는 애들이랑 잘 안 어울렸어
  그래? 난 동아리 생활하고 열심히 하고 그랬는데
  거기가 좋았나 보다...
  너는 별로 안 좋았나 봐?
  그냥... 학생들끼리 사적으로 모이면 맨날 술만 먹고 싸우기만 해서 어울릴 별 의미를 느끼지 못했어
  그랬구나, 뭐 학교마다 분위기라는 게 있지
  응. 그래서 재미있는 대학 시절 지낸 친구들은 좀 부러워
  키키 … 나는 공부하느라 못 논걸 대학교 때 다 처리한 느낌이야"
627,일상 대화,"  당신이 생각하는 최고의 맛집은?
  최고의 맛집 생각 좀 해볼게
  맛집은 넘 많은디 키키
  나도 생각 좀 해볼게
  진짜 너무 많아서 생각이 안 남
  진짜 고민 좀 해바야 됨 키키
  난 남해에 분식집!
  그냥 맥도날드로 정할래
  나는 그냥 고깃집인 듯 키키
  맥도날드 뭐냐고 키키
  맥날이 그냥 짱이야 키키 아주~
  맥날이요? 키키 설마 키키
  맥도날드 요즘 아님
  햄버거 너무 사랑해 하하
  말도 안됔 키키 맥날이라니 키키
  양상추 안 주거든 엑스임
  아니면 처갓집 어떠냐 호탄점
  나도 햄버거는 좋지만... 키키"
628,일상 대화,"  -세도 백신 접종 한대 키키
  헐 -세는 너무 어린 나이 아니야?
  아 맞아
  어린아이들도 한다던데 키키
  그러게,
  저번에 백신 맞은 고도 죽었던데
  그러니까
  고도 죽었는데 중학생들은 너무 어린 거 같은데 
  아 진짜 너무 어리다...
  맘 아프게
  그러게,
  굳이 애기들한테 맞춰야 하나 싶어
  그러니까
  좀 더 기다렸다가 좋은 거 나오면 맞추면 안되는 건가 
  진짜 맞고 죽는 아이들 ... 어른들 불쌍해...
  그러게,
  아직까지는 위험한 것 같아
맞아
  지금은 너무 일러 미뤄야지 
  응 진짜 조심해야 돼
  그래도 난 살아있다
  나도 다들 백신 맞았어?
  응 나는 차까지 다 완료 했지 키키
  응 백신 다 맞았지
  살아있다
  나도 키키
  차까지 맞고 아직 이상 무
맞아
  나도 맞은 지 꽤 됐는데 살아 있음 키키
  응 다행인 줄 알아
  우리는 건강한 거야"
629,일상 대화,"  요즘 날씨 너무 춥다.
  그러게 갑자기 추워졌어.
  나는 겨울옷을 꺼내 입었다니까
  나는 슬슬 가을 옷을 꺼내려고 했는데, 가을 옷은 입을 일이 없을지도.
  그러게 말이야.
  길거리에도 두꺼운 옷 입은 사람들 많더라.
  가을은 트렌치코트의 계절인데 아쉽다.
  멋쟁이들은 추워도 입는다고 하더라.
  그러다 감기 걸려서 고생해.
  안 그래도 환절기라 그런지 감기 기운도 있어.
  정말? 조심해야겠네.
  근데 나도 좀 으슬으슬해.
  요즘 날씨 적응하기가 참 어렵다.
  응~ 환경오염 때문에 더 심한 듯해.
  이러다가 봄, 가을은 사라지는 거 아냐?
  이미 그렇게 된 거 같은걸.
  어쨌든 환절기 건강 잘 챙기자."
630,일상 대화,"  요즘 애들은 검정고시를 많이 보나봐
  자퇴하고 검정고시 치는 애들 많더라
  응 내 친구도 검정고시 보긴 했었어
  그랬구나. 합격 했대? 어땠대?
  음 합격을 했는지는 모르겠네
  어려운가? 난 전혀 아는 게 없어
  그렇게 어렵진 않은 것 같았어
  너는 문제 본 적 있어? 친구 거?
  응. 저번에 캡처해서 보여주더라고
  네가 보기엔 난이도가 어땠어?"
631,일상 대화,"  코로나 때문에 미국 어린이를 돌볼 어른들이 없다는데
  코로나? 미국? 무슨 일이지
  미국 어린이집에 돌보는 인력이 많이 줄었다 하네
  어린이집 교사들이 많이 없어졌나 봐
  아무래도... 그래서 근로자들이 일자리를 못 가고 있다나
  아하… 대부분 엄마들이겠네...
  응. 여성의 일자리 참여율이 대폭 감소했다고 하네
  아이들 때문에 일도 못하게 된다니…
  그러게 말이야 그런데 미국은 백신 접종률이 높을텐데
  그래도 변이 바이러스가 있어서 접촉을 아직도 기피하나 봐"
632,일상 대화,"  주변에 군대간 사람 있어?
  내 사촌 동생 작년에 군대 갔어 키키
  나는 지금은 없는데 내년에 갈걸 키키
  헐 작년이면 이제 곧 나와? 키키
  작년에 군대 갔어?
  그러게 곧 나오겠네?
  벌써 월 초에 전역한대 진짜 시간빨라 키키
  와 진짜 곧이네 키키
  우리는 시간 금방인데 군인한테 그 소리하면 뭐라 하던데 키키
  요즘 군대 복무기간도 짧아져서 더 빠른 것 같아 키키
  맞아 키키 국방부의 시계는 사회 시계하고 다르다며
  맞아 진짜 군대에 있으면 시간이 안가…
  그래도 그나마 군대 복무기간 짧아져서 다행이지 
  그럴 것 같아 ㅜㅜ 맨날 훈련받고 그러니깐
  응 맞아 진짜 훈련 받아서 시간 안가긴해
  지금 군대는 기간이 짧아서 좋겠다
  키키 요즘 군대는 진짜 많이 편해졌어 
  맞아 점점 더 짧아지면 년만에 제대하는 날도 오는 거 아냐?
  그럴 거 같아 이제 곧 그렇게 하다가 없어 지는거 아닌지 몰라 키키
  군대 없어지면 큰일 나는데 안돼 
  헐 그건 안돼
  그럼 북한이 쳐들어 오는 거 아냐?
  그러니 더더더 줄이면 안 되는 거지 "
633,일상 대화,"  낚시하러 가자 우리 키키
  우리 같이 요트 타고 낚시하자
  축구를 하면 에너지가 솟아
  낚시하면서 회도 먹자
  낚시해
  내가 회를 뜰게
  나는 사천의 메시라고 불렸어
  매운탕도 해먹고 너무 좋아 키키
  축구는 내 앞에서 이야기하지 말았으면 좋겠어
  내가 사천의 메시야
  마르세유턴을 자유자재로 구사하는 나였지
  난 진주의 호날두야 하하
  사포로 골키퍼 제껴본 적 있니?
  상대방이 나를 만나면 다들 경기하기 싫어했어
  진주의 축구 전설이지 난
  중거리 슛 골 확률이 퍼센트야 난
  사포로 골키퍼 제끼면 그건 비매너야
  축구 한겜하러 가자 만간에
  괜찮아
  다들 유쾌하게 웃어 넘기더라구
  난 중거리슛 차면 다 들어가던데?"
634,일상 대화,"  우리는 부모님에세 효도 하자
  요즘 조카가 너무 이뻐 
  이번 크리스마스에 가족 보러 가야지 하하
  어머니의 사랑 잊지 말자
  부모님한테 항상 효도 해야지 하하
  나도 어머니가 해주신 따뜻한 밥이 제일 그리워...
  나도 가족끼리 놀러 가고 싶어
  나는 동생이 갖고 싶어
  다들 가족끼리 최근에 여행 간 적 있어?
  누나랑 요즘 사이좋게 지내고 있어 키키
  나는 울릉도에 놀러가기로 했어
  난 경주에 가기로 했는데
  난 형이 너무 갖고 싶어 
  정말 재밌을 것 같아 키키
  너네는 형제자매가 어떻게 돼?
  나도 부모님이랑 어디든 갈려구 하하
  나는 부모님이랑 유럽여행 가고 싶어
  난 누나 두명이 있는데 사이가 정말 좋아"
635,일상 대화,"  햄스터 키우고 싶다
  요즘 햄스터 집 꾸며 주는거 보면 진짜 귀엽더라
  그러니까! 그래서 나도 키우고 싶어!
  나는 초등학교 때 키웠었는데!
  키우기 어렵진 않아?
  어렵진 않은데, 집을 잘 나가서 문제였어
  햄스터가 집도 나가?
  응 스스로 문을 열고 나간다니까! 키키
  키키 쳇바퀴 돌리는 것도 보고 싶다
  맞아 진짜 귀여웠어"
636,일상 대화,"  야외 마스크도 해제한다는데?
  위드코로나 시작이 되면?
  응 그런다고 하는듯
  그거 그냥 검토만 하는거 아냐?
  월 중순부터 한다고 하는듯
  아니 야외는 진짜 풀어줬음 한다
  나는 운동할 때 야외서는 은근히 벗고 해
  진짜 마스크착용하면 힘들지
  마스크 해제해도 난 착용할 듯
  진짜 위생적으로는 좋긴 하지"
